Price,Close,High,Low,Open,Volume
2024-05-01,151.37472534179688,156.39493166392987,149.13011078612448,153.88982364211475,3396800
2024-05-02,153.530517578125,155.13738375550335,151.3637389551002,153.2310985879206,2530700
2024-05-03,165.93629455566406,166.84452648584318,154.83794951663964,155.32700099344706,4635100
2024-05-06,168.8107147216797,170.83676146434163,164.18972361222671,166.83457368397197,4007000
2024-05-07,167.03416442871094,173.1622097436157,166.83953676774317,168.33163648125173,2884800
2024-05-08,163.6807098388672,166.6848442138062,162.90722477120042,166.67486916518794,3679700
2024-05-09,166.07601928710938,168.39150964321408,164.32942647212863,164.67875112675708,4022600
2024-05-10,166.9443359375,170.46746194346332,165.66682926713216,168.6709634291708,3459600
2024-05-13,161.21551513671875,167.22379902976877,159.86813736750725,164.67876059297018,4413800
2024-05-14,165.3075408935547,166.23072783374954,158.55071709878882,160.37715611107035,3855400
2024-05-15,167.5431671142578,172.0144559162388,166.63094512926227,168.03221861015368,2572000
2024-05-16,166.07601928710938,169.66901631241637,166.0261288185174,167.70285061094017,1604400
2024-05-17,162.3033905029297,167.3136213369207,160.62666860226247,166.555106462202,1937200
2024-05-20,160.63662719726562,163.9801108366723,159.89807772436853,162.74251963502718,1736100
2024-05-21,163.61085510253906,164.1697776915347,158.7603311308362,159.92805155688504,1945300
2024-05-22,163.53102111816406,167.0341823292744,162.68266981583474,163.97015172891813,2018900
2024-05-23,161.35523986816406,169.66902386504083,161.12569192354826,166.0959920055696,3139000
2024-05-24,177.08456420898438,177.4239138562227,161.77443244661313,162.49303193746206,4294100
2024-05-28,177.74327087402344,182.42414229568982,176.43582376475592,177.99278414614568,2632700
2024-05-29,176.9747772216797,178.34210505071442,173.75703987795566,175.65733986275006,1537700
2024-05-30,174.7391357421875,177.46381639686535,174.1602631260838,176.62545546143855,2034100
2024-05-31,175.5575408935547,179.41502175463575,165.0779829438988,176.75521684249549,5454900
2024-06-03,170.03829956054688,178.6515025747472,166.11595823855765,178.5816315486974,3434800
2024-06-04,162.7225799560547,169.08018891955987,161.0159175865047,168.02225501018597,5279800
2024-06-05,163.1717071533203,167.97234013801895,162.15368872498223,164.76858297931466,8005500
2024-06-06,159.99789428710938,163.81046454064546,155.19726118486102,162.9321729159393,5249000
2024-06-07,161.7644500732422,165.43727821210055,158.7303600872374,159.18947121913564,4850300
2024-06-10,166.3155517578125,169.6690104559882,160.28532331289523,160.90610631076416,4223600
2024-06-11,167.9024658203125,168.21185983926298,162.98207143309295,165.1777851689791,2036100
2024-06-12,177.1743927001953,178.8710799447197,170.82177916006768,171.20602412570477,4016500
2024-06-13,175.8270263671875,181.60576279038895,172.50350746023864,179.44996427305733,3462200
2024-06-14,169.8386993408203,174.43972488026455,165.87642719554896,173.75106578376457,3128300
2024-06-17,168.4314422607422,171.5453784103012,165.82652295870272,169.41952035085453,2804200
2024-06-18,179.22039794921875,179.89906673011396,166.0061697565874,167.6130358161556,3364900
2024-06-20,176.8350372314453,185.13884615888088,174.75410508996666,178.12253423167138,4005300
2024-06-21,175.38787841796875,176.83505246137466,170.06825322113008,176.755221609769,3793000
2024-06-24,177.79318237304688,178.80121054282856,174.4297482284456,176.20628156557166,2552900
2024-06-25,181.09674072265625,181.14664642589034,175.9268327241524,179.4499591195084,2553400
2024-06-26,179.64955139160156,181.37119901740354,177.2741802276733,180.53781800876345,2284000
2024-06-27,175.93679809570312,178.923967227598,172.91269844086474,178.04269073205384,2541300
2024-06-28,171.17608642578125,175.95676943509181,166.84953464608367,174.45968974374802,3783600
2024-07-01,167.19384765625,170.86667549244075,164.79851124957372,170.6670679324879,2748200
2024-07-02,169.47940063476562,171.64517411299968,165.087972926774,165.087972926774,2447400
2024-07-03,172.3437957763672,174.4397133023365,168.85061005247246,169.76883227291623,1317200
2024-07-05,175.88690185546875,177.09455286429846,170.9265764958809,171.166114733663,1629500
2024-07-08,174.03050231933594,178.252277609702,173.83089475874885,176.46575415410805,1659100
2024-07-09,172.6432342529297,174.48963872158092,172.2639844015348,173.94070642854277,1800600
2024-07-10,179.38009643554688,179.44996746914214,174.26009390204834,174.589438054736,1835700
2024-07-11,176.35598754882812,182.80341756168664,176.20628566881877,180.64761911505758,2574500
2024-07-12,180.0986785888672,183.97211937488683,174.06045429677854,177.60354584247366,1603900
2024-07-15,177.09454345703125,181.45603060502276,176.15637111190685,179.88909516637924,3026400
2024-07-16,182.3842315673828,183.5319865570549,177.83309657430166,178.43193453444133,1789700
2024-07-17,165.50714111328125,179.8491587421572,162.58283772224584,179.8491587421572,6033800
2024-07-18,161.17559814453125,171.11619834071237,159.119595997444,167.67291824401758,4736600
2024-07-19,163.02198791503906,163.37131258784905,158.8002276123815,161.68460043065397,2547800
2024-07-22,166.43533325195312,167.92243788718287,163.365333055262,166.05608342111896,1738600
2024-07-23,170.1580810546875,170.6770577095359,165.89638998959805,166.6748702009526,3221800
2024-07-24,162.5828399658203,171.96454801634496,162.413172770414,167.01419805928788,5532100
2024-07-25,159.68849182128906,165.9662389552177,156.1054849410284,165.6768102645874,5163200
2024-07-26,172.77296447753906,173.6372757404362,163.37130655319413,168.13202387638682,3871900
2024-07-29,171.71502685546875,174.42973231536598,169.5193132353085,173.98061149768697,1757800
2024-07-30,162.38323974609375,173.73111408800366,162.13372646583576,172.5933189101084,2639300
2024-07-31,177.8929901123047,179.90406650061178,170.91659345746908,170.91659345746908,4056500
2024-08-01,173.69117736816406,183.50204103272333,171.475498298536,181.5458502830306,3706800
2024-08-02,164.40928649902344,169.659055666593,161.18557917957492,168.4514046883524,3314500
2024-08-05,161.9241485595703,165.068009890847,149.7179475685403,152.1082891272449,3700500
2024-08-06,164.03004455566406,166.1409172632733,159.68850717520505,162.7625127658177,2799900
2024-08-07,165.7467041015625,172.4136922427249,164.3693857967365,168.3316582637093,3312800
2024-08-08,176.86500549316406,177.11451878077816,164.7286755286352,168.870590011396,2755800
2024-08-09,178.76129150390625,179.20043730493703,172.26397129978767,176.1763376276627,2766500
2024-08-12,176.0964813232422,180.14857424070144,174.05046953951225,178.14249310697215,1797800
2024-08-13,179.30023193359375,179.90904492903806,174.97368030691504,177.70335612342032,1551800
2024-08-14,183.80148315429688,184.82947674420376,177.9029850171222,179.64957813790744,2242700
2024-08-15,188.452392578125,190.4285334407217,181.25642306733292,185.1388489950469,3478000
2024-08-16,183.70166015625,188.4524028917915,180.0398120465931,188.35259148526507,2718300
2024-08-19,185.03904724121094,185.14883369647248,180.86219726039945,183.741590334225,1626900
2024-08-20,183.6417694091797,185.63787559840992,181.32627891971347,184.59990708080613,1138200
2024-08-21,183.90127563476562,184.87937872764908,181.4560483607232,183.11282031405662,1601400
2024-08-22,185.63787841796875,186.3814231114442,181.95506000624948,184.63982530819473,2067900
2024-08-23,182.93313598632812,183.20261457272252,172.7330478733311,180.4479936499515,4872700
2024-08-26,181.77540588378906,182.9131857454541,178.8411274960527,181.1266622673595,2176800
2024-08-27,185.18875122070312,186.7357365336769,180.1386050948936,180.6476066809729,1613100
2024-08-28,183.6417694091797,185.00909727549626,180.41806217771577,183.49206753662008,2067600
2024-08-29,190.98744201660156,195.29902349380083,184.99412827178796,185.6378767860761,3155500
2024-08-30,200.60867309570312,200.97794786938906,193.82190897003213,195.47868077097627,3347700
2024-09-03,192.17514038085938,202.20557775654962,187.18287953526098,199.61063343032234,4275300
2024-09-04,199.24134826660156,203.79246803539567,191.747954634351,192.65419161445308,3765100
2024-09-05,198.0536651611328,200.33920012350467,193.89178544477525,196.70628734667164,3064200
2024-09-06,197.94387817382812,200.78832044356417,193.00351824927006,198.60259689152443,3884700
2024-09-09,201.41708374023438,202.53489828379637,196.99571603526033,199.62058520302332,1654700
2024-09-10,201.61669921875,202.60477726027193,198.75229172389362,202.34528893935374,1894700
2024-09-11,208.7427978515625,209.71091056797604,201.10769779848826,203.70264192623043,3787500
2024-09-12,214.85089111328125,216.6673398024435,199.26129162486527,199.6106162950141,4041400
2024-09-13,225.1508026123047,228.23179823809332,218.58361116985526,220.220417698767,3697500
2024-09-16,229.4823455810547,231.05927133133756,224.80148926088904,227.43634887715208,2334900
2024-09-17,236.68829345703125,239.53275096639,233.05538067653762,237.2072853482681,5144000
2024-09-18,235.211181640625,241.0487934809381,233.54443472456774,238.15543535736185,3255900
2024-09-19,243.97409057617188,244.52302285697343,237.64643723150593,242.83131545010536,3060800
2024-09-20,244.98211669921875,250.36061709343292,241.77835959878573,242.75644735696204,4111400
2024-09-23,251.040283203125,254.37377674517035,246.309506249429,247.34249481426494,3336700
2024-09-24,254.98260498046875,256.99867653236066,251.62914591247545,253.50549063774608,3804400
2024-09-25,254.55343627929688,257.2481764984499,251.67903859002377,256.5994481003675,2454200
2024-09-26,250.7309112548828,258.13647896135245,246.5889968121168,257.2581873241254,2817700
2024-09-27,249.37356567382812,253.9346607417599,249.09411200454528,250.2718074352255,2293600
2024-09-30,254.48358154296875,254.85287155498676,248.47531269553508,250.51133436969585,3372200
2024-10-01,256.0305480957031,257.0984721708201,250.61112733574743,255.5015811967083,2304100
2024-10-02,251.79881286621094,257.0286166543252,248.0161982734204,250.51133105283108,2769700
2024-10-03,254.18417358398438,256.7391872580917,250.40155877705325,252.65715345486427,1913700
2024-10-04,265.0729064941406,265.90130758408526,252.73697015907234,256.49963443022654,3157300
2024-10-07,262.0288391113281,265.4621438150856,260.0127525891664,264.8932463038919,1925100
2024-10-08,263.7554931640625,266.03705337048007,261.7394367799248,263.51597015632944,1671900
2024-10-09,266.08099365234375,268.7737392815612,262.3682344680537,263.985075805731,1891700
2024-10-10,264.10479736328125,266.031032470058,261.2803205890374,263.4860093358742,1795800
2024-10-11,266.3703918457031,269.5840934113196,260.54173525872,263.2364906639474,1848400
2024-10-14,268.9753112792969,270.3027085047975,265.17273139322594,266.73968207501633,1822300
2024-10-15,265.8414001464844,270.342629222562,259.54368773415104,269.4743279280997,2190200
2024-10-16,274.23504638671875,275.65229522682085,267.16884365827593,268.3764794121005,1844900
2024-10-17,271.470458984375,280.82519710200893,271.3606877569109,278.69635410190506,2510100
2024-10-18,272.18902587890625,274.7639893166533,270.82169808946276,273.1571385445808,2353700
2024-10-21,275.891845703125,277.05958137808005,271.7499309106131,276.46074335138945,2570000
2024-10-22,275.8818664550781,277.74822098127254,270.01830417055015,270.4724049543975,2631800
2024-10-23,279.3351135253906,282.41909402695995,267.9772640884831,273.1771123419513,4244600
2024-10-24,296.4217834472656,296.9607406727286,282.4490394463844,285.2535663413367,3620100
2024-10-25,292.968505859375,298.2282345583148,291.82571560426476,294.81491012523423,2087800
2024-10-28,288.6669006347656,295.3638282116025,287.5191152368063,295.1642054141758,2231600
2024-10-29,298.1883239746094,298.37795650678254,283.54690155076787,287.4393026829668,2030600
2024-10-30,297.0205993652344,300.9429406156425,294.09631118362194,299.41592063871155,2085200
2024-10-31,301.07269287109375,303.11771482094207,295.44365893413374,299.4159211192544,2550700
2024-11-01,300.5038146972656,310.9733823345417,299.934917100479,304.40620610925254,2702200
2024-11-04,294.884765625,300.9130149841458,291.9704675779111,297.41982907222365,2070500
2024-11-05,315.15521240234375,315.8339116498914,294.29590897003106,295.2740119604945,3461400
2024-11-06,335.6452331542969,337.9207929213098,318.37892733476724,320.53472560743666,4486400
2024-11-07,336.12432861328125,339.7472663130283,331.85266247701645,338.340007758522,2347600
2024-11-08,340.5157470703125,342.122628388809,335.09632608352257,335.84486590351554,1720000
2024-11-11,348.7596740722656,349.10899874526405,337.8409708352073,347.1228523853761,2486600
2024-11-12,323.07977294921875,348.7197605150218,318.4787626004581,345.82541250488225,6123700
2024-11-13,332.6112060546875,342.9739876354246,329.9064600595295,333.76895137598603,3054500
2024-11-14,325.4052429199219,334.458566554508,324.64671281342225,332.6111875571774,2449500
2024-11-15,329.11798095703125,338.5755142851006,324.46705012519425,324.46705012519425,2931300
2024-11-18,324.7365417480469,332.5912150009048,321.5327997318618,325.93421768625507,1815200
2024-11-19,339.33807373046875,339.72732908202005,316.9317681494114,319.3870008480461,2200600
2024-11-20,342.1026306152344,347.3224589955365,337.08242502681503,343.0807335624014,2633600
2024-11-21,339.1883544921875,356.39478030957565,338.7192683135895,349.21877603387594,2671800
2024-11-22,348.480224609375,349.0191818125244,333.34973593415066,339.188352670139,2714600
2024-11-25,328.33953857421875,354.2988804777718,327.5550580714962,352.8317411185684,6212400
2024-11-26,338.2301940917969,340.04662739447537,329.9712811917333,331.62305768011396,2007900
2024-11-27,334.6771240234375,339.0785417363432,328.988239774485,338.5695553799704,2318200
2024-11-29,333.469482421875,335.9646150635545,332.0223237645982,333.8088168061639,883700
2024-12-02,336.88287353515625,345.99510379660256,334.8568268303806,335.07639974480696,2328000
2024-12-03,331.2738037109375,339.29812883482884,325.9940941982685,338.0904930925848,2103800
2024-12-04,343.08074951171875,344.05885250435637,332.98045711939983,335.8298791966655,2424000
2024-12-05,347.4522399902344,353.9994660669729,344.2684480783191,345.3463320539316,2099500
2024-12-06,345.83538818359375,348.6399149478524,340.33610587576317,346.82345100242725,1622800
2024-12-09,334.5972900390625,344.3283074227489,323.86821959038264,339.6873667621617,3045900
2024-12-10,326.7525939941406,335.93466353574064,321.70342279287615,333.55929246642813,3473500
2024-12-11,343.13067626953125,349.8974757135373,332.6810580991953,332.9106212989931,6671700
2024-12-12,329.2676696777344,342.3321798242097,327.5510172952749,342.3321798242097,3281800
2024-12-13,331.3636169433594,337.3419452200251,328.8086034635531,334.12821304427706,2972900
2024-12-16,337.0525207519531,339.83709756868757,330.19590048488686,335.4057391461167,4229800
2024-12-17,327.7007751464844,333.34975976027613,322.87020144445904,332.35170658734114,4408900
2024-12-18,316.5025939941406,331.4135097351569,313.5783057229898,326.95221116271364,3906900
2024-12-19,332.15203857421875,336.8029693822326,321.88209475200824,324.31734659926286,4584500
2024-12-20,342.2499694824219,345.22641452481963,326.75851932125386,327.7373576057885,5476100
2024-12-23,344.5072937011719,345.86565173984854,336.5967570960312,343.8380819890467,1435900
2024-12-24,346.87445068359375,348.57239822078856,342.90919985932055,346.8045271282518,1062400
2024-12-26,342.65948486328125,345.38619859848876,338.4944613330545,345.38619859848876,1210900
2024-12-27,333.4005432128906,340.3422386290019,332.1021110613151,339.5432081481953,1506600
2024-12-30,329.8648376464844,335.2384050925269,322.613514834651,323.95190780193417,1837800
2024-12-31,328.5364074707031,332.69743819876265,327.1081258701449,330.534014346246,1793800
2025-01-02,338.534423828125,342.2599714502221,328.1268790808826,332.3917890688869,2471100
2025-01-03,353.6063537597656,354.5552291480488,331.1033151866824,331.293090264339,2392400
2025-01-06,370.8757019042969,375.8447551312308,366.071459780215,369.30757318276505,3419100
2025-01-07,368.07904052734375,374.17174773653034,356.798578378193,372.81338966028557,2728200
2025-01-08,366.04150390625,368.3487374661152,347.78337783118866,361.87648005600215,3160100
2025-01-10,366.6607360839844,367.3898430617798,350.57999516673397,362.7654089005662,2387000
2025-01-13,366.3710632324219,366.41102390208454,352.58758886161553,354.9047895240313,3267900
2025-01-14,381.8026123046875,388.4146861931808,373.2528573062594,375.86971743918576,3095600
2025-01-15,386.56689453125,392.30001652835745,379.545307560621,390.53214541106,2524000
2025-01-16,390.5321350097656,397.28405584469243,386.56688423556466,393.5984688072663,2111600
2025-01-17,400.9296875,403.6464340421068,389.1238236712155,392.8194085454777,2363800
2025-01-21,415.502197265625,416.7107407950904,394.81698823933345,404.5153603186974,4223300
2025-01-22,426.58892822265625,433.580551858538,417.59969783366535,429.4854519184524,4973900
2025-01-23,437.18621826171875,446.9645118717781,422.15423960795226,423.1230801043246,3925000
2025-01-24,419.98681640625,436.4071461345003,415.5021990597604,436.4071461345003,4717500
2025-01-27,329.6051330566406,352.577612027255,321.91433442622764,339.1936521145007,13356800
2025-01-28,354.695068359375,355.08461632707827,317.319861165129,350.99451507150206,10396700
2025-01-29,352.8273010253906,368.3986423725772,345.845675013817,357.8712460026145,5449800
2025-01-30,382.4817810058594,387.17616923439044,364.4933218029241,364.5632453572144,5682500
2025-01-31,372.433837890625,386.6168286901496,370.1166065551322,385.09865840882463,4139500
2025-02-03,361.2771911621094,366.7556439930946,348.53247973327484,349.92080069321474,4079400
2025-02-04,356.1033935546875,365.64195432972963,349.1467311686026,360.168530920152,2766400
2025-02-05,367.4897155761719,369.0328801901527,359.199659820887,363.5344627767811,2810000
2025-02-06,374.3814697265625,379.5952247594846,364.161718573687,365.55205121706217,2460800
2025-02-07,377.5177307128906,389.4234809173303,374.9408312952495,380.22447945238923,2391700
2025-02-10,384.539306640625,385.2384812087595,371.5548625202922,378.6963006902631,2078900
2025-02-11,372.4537658691406,382.6215767317697,368.9279912368472,380.84370797488356,2064300
2025-02-12,369.2076721191406,377.8073852760262,359.29955942282044,364.32353932470124,1825400
2025-02-13,369.86688232421875,376.7486523384959,360.1685099049964,375.55007607349665,2609700
2025-02-14,367.150146484375,368.83812670718527,356.57282189594537,368.83812670718527,2238800
2025-02-18,372.8033752441406,377.3179557139687,362.9152275160609,367.47976644535544,2407300
2025-02-19,374.7510681152344,376.0295353170505,365.81176500993854,369.4973521935066,1670900
2025-02-20,359.2496032714844,382.8313676368653,352.68745755090237,374.61120459759536,3456000
2025-02-21,327.4876708984375,359.49930838268745,325.0306230148939,357.17210982098004,6965000
2025-02-24,315.531982421875,328.9928454599842,303.0769029360727,326.9882585182178,7156900
2025-02-25,317.30987548828125,321.7185954494106,297.64343280820697,306.89236265544906,6835200
2025-02-26,334.8388366699219,341.66068085145906,327.45769551293705,334.4293236247892,4676800
2025-02-27,325.88958740234375,348.0929989978685,321.6147098692864,344.7669664506329,4768000
2025-02-28,334.7789306640625,335.5979568026668,318.2986738567887,321.96429590377085,4096600
2025-03-03,315.6018981933594,337.02621208040813,308.4035216114569,334.2994984022901,4846200
2025-03-04,312.6954040527344,321.2651242597652,294.0976886522963,305.4340834483584,6257500
2025-03-05,316.4209289550781,323.5024724221504,310.8176560865014,314.1736211344283,4617100
2025-03-06,292.8591613769531,308.71016781098155,287.9350675101006,306.31304554258196,7501000
2025-03-07,288.95379638671875,300.6398077508533,279.22546153104537,292.6493809667775,7397700
2025-03-10,269.8067626953125,281.0333029649847,266.15113865623135,275.6397707936254,6818800
2025-03-11,283.8699035644531,291.1811517108629,268.1887085954396,269.66691810802723,5274800
2025-03-12,298.3226013183594,307.63145660645097,292.04014968662455,301.2191251707143,4541500
2025-03-13,299.8807067871094,303.12681766093834,285.0085408183945,296.64459370067726,2880400
2025-03-14,313.2547302246094,315.42211663703824,302.63744469704665,306.08332878453695,4404500
2025-03-17,331.5627746582031,334.888807115091,310.62786351666466,312.12606864616623,4376600
2025-03-18,318.5483703613281,330.5809523467952,314.1856160027373,328.60632820889094,2773800
2025-03-19,335.3981628417969,343.00907020217323,320.116483318844,322.87818929570176,3445600
2025-03-20,336.42694091796875,341.9303574894611,328.87598953781503,328.87598953781503,3500100
2025-03-21,333.4704895019531,334.7509683970908,324.7209618795038,330.24437399667164,3012100
2025-03-24,343.15887451171875,349.2016225909643,338.7441502900067,343.8280556872873,3141000
2025-03-25,335.7976989746094,344.5272305129854,332.8112562264339,343.45850361140106,2631700
2025-03-26,317.3198547363281,335.0486152184002,314.28348384301137,335.0486152184002,3798600
2025-03-27,302.6374206542969,314.6130632886251,301.9682089857382,309.808821524644,3814200
2025-03-28,302.5675048828125,308.5103972705944,298.7720641773613,301.63862504168173,2725300
2025-03-31,304.9147033691406,305.6638059256176,287.65538168715386,291.0013792022965,4678300
2025-04-01,315.2623291015625,316.0513618644612,302.0381509685622,307.2319409941113,3544500
2025-04-02,330.4041442871094,335.3831949620806,305.63383277731924,306.7125270107493,4203200
2025-04-03,297.3038330078125,315.49203495643525,293.123843086457,306.58769383201815,5752200
2025-04-04,271.1551513671875,283.13079408607916,251.94815148220118,276.82834722485063,8095800
2025-04-07,285.7276916503906,298.13281262217527,252.77316947513174,256.7124350287244,6522200
2025-04-08,286.5467224121094,306.6925699456879,279.2374554685457,303.4064982209175,5858400
2025-04-09,326.4189453125,332.90116979528466,281.22409614719703,282.8711098293566,7482600
2025-04-10,309.5791320800781,321.85440415990934,302.73732255998965,311.66662756919766,4444800
2025-04-11,321.0453796386719,322.8232485273171,305.6338500076619,309.6290637332523,2800700
2025-04-14,321.914306640625,333.8500188332191,317.1200627660346,332.931106342042,2467500
2025-04-15,328.1668395996094,330.73377162908236,322.68341873877785,322.98304756355424,1635300
2025-04-16,327.767333984375,331.9123620814087,315.621880738727,318.18881284373407,4015200
2025-04-17,323.4092102050781,339.8420595512103,321.6399913190321,335.11413711140875,2860900
2025-04-21,312.9437561035156,324.7886059148522,306.07675032673717,319.86075842637763,2526800
2025-04-22,325.9281311035156,331.07588418773804,317.4618152624413,318.911166050807,3471400
2025-04-23,335.9437561035156,358.723848208712,333.04502405889156,353.88595786090303,5443600
2025-04-24,360.3331298828125,366.5004585467486,337.1632235392425,342.34096223989485,4980400
2025-04-25,372.2579650878906,375.98632255808843,356.7846898031646,359.653436120805,3961100
2025-04-28,369.89898681640625,379.79668657256354,361.47266197661463,370.83858026875197,3001500
2025-04-29,371.02850341796875,371.9281057410421,363.0619698214082,369.4591791796305,2430000
2025-04-30,370.6586608886719,371.3483631050842,357.48440292190514,359.8233811106645,2756800
2025-05-01,382.1236572265625,387.35136189911975,378.30531215675876,383.1731881233275,3246800
2025-05-02,396.1475524902344,403.2444690944786,385.38221942925065,390.82986011596245,3602400
2025-05-05,400.92547607421875,403.6242829247883,390.04120662298976,391.8294296423752,2296900
2025-05-06,401.055419921875,402.46481003556204,391.9493681813495,394.39831429106135,2242700
2025-05-07,406.63299560546875,407.1127977402873,396.8372717612485,399.8259610587869,2488700
2025-05-08,393.82855224609375,413.5699581010693,393.68859852455216,409.82158990075743,3346400
2025-05-09,399.0862731933594,399.60603593566265,386.8615840527848,396.07757322277115,2383700
2025-05-12,416.44873046875,418.6177692261185,408.64213101570476,414.8194347959718,2989900
2025-05-13,433.1414489746094,443.80681998487677,419.8172621478564,420.72686987635944,4769700
2025-05-14,432.65167236328125,440.1484091948552,431.6321271357353,438.7290441038187,2577200
2025-05-15,426.7842102050781,432.6016850209974,425.2049111455396,429.9828299641241,2954300
2025-05-16,427.8737487792969,431.27528326512845,422.91591541504505,430.8124720265038,2603800
2025-05-19,446.4056701660156,447.250303688326,421.454526652655,424.3152807784565,3128700
2025-05-20,449.84417724609375,451.16858238039566,442.36443170526326,443.5868914734911,2756700
2025-05-21,452.8328857421875,462.7985490222997,446.3057281608139,446.80551061116194,3932400
2025-05-22,458.620361328125,464.4978076489456,448.25487849891886,452.8028864592067,2713800
2025-05-23,464.1879577636719,469.60658907194664,458.590388232331,459.8098586284292,3571600
2025-05-27,471.3048400878906,475.80288198831545,465.79722791066143,471.4347884012574,2942600
2025-05-28,484.7989807128906,487.1879249557538,467.2965895957467,468.3361456303829,3318100
2025-05-29,470.9649963378906,488.9171729807421,461.7989729974139,487.03798613201286,4291100
2025-05-30,472.7742004394531,473.58384553909167,463.1383805067343,469.79548616266146,5092500
2025-06-02,484.94891357421875,486.0684213885249,472.28441279020575,474.7933304662561,2514400
2025-06-03,492.7554931640625,500.5021208748058,484.7889599626487,493.78504375576995,3476900
2025-06-04,487.9176025390625,499.21267331429505,486.29831233809875,493.5151718851375,2193600
2025-06-05,484.0992736816406,493.6551116735119,479.32934681227596,490.85634215868345,2443700
2025-06-06,484.7889709472656,488.7372644587622,477.7920167274082,486.56819522871456,2101100
2025-06-09,479.7911376953125,492.09577880711294,479.59121251955315,491.78591613769527,2346900
2025-06-10,465.1075439453125,482.47998689133914,458.44644194788305,482.1501133899689,3944400
2025-06-11,483.2596435546875,484.1192547268575,463.7981137262192,469.3157009941728,3100400
2025-06-12,487.45782470703125,489.49691512530336,477.89198136164106,478.6016638943446,2431900
2025-06-13,478.2418212890625,484.4171115426214,474.00364552360753,477.47213682118166,2433900
2025-06-16,487.667724609375,492.3156952584093,479.7911483761781,479.7911483761781,2134800
2025-06-17,488.4473876953125,493.80504091725726,481.390461941645,486.55819539224547,2160400
2025-06-18,489.9767150878906,490.9163085233359,481.8002816217646,486.57820056817144,2240200
2025-06-20,486.74810791015625,495.79418842294785,480.34089333610893,493.31525652633644,4002400
2025-06-23,499.6625061035156,499.82244014771504,478.83157728927023,486.44825693150364,3098000
2025-06-24,510.61773681640625,512.5968863269347,496.51389052720157,505.73985515722126,2692600
2025-06-25,502.4512939453125,522.7424183959278,502.03146327190416,515.7754804346492,2476000
2025-06-26,506.5894775390625,508.6885699009606,498.59295844939334,504.7802675353688,2205700
2025-06-27,519.433837890625,532.3582649588922,502.78111450064824,506.7793738604944,9150300
2025-06-30,528.9197998046875,531.138804634498,516.3692324567562,524.0419181329986,2030100
2025-07-01,505.77984619140625,527.7702742866848,481.9902134536887,524.9314830887827,6527000
2025-07-02,504.8502502441406,511.2974255322591,497.08361146561714,502.3613129057378,3389500
2025-07-03,516.8150024414062,519.483884591255,505.7998084698795,511.51732079092136,1809200
2025-07-07,530.04931640625,530.9588936419727,513.8563524594548,519.7737597184565,2268100
2025-07-08,529.7694091796875,536.9862386394784,511.27745810454746,534.7672337945902,3130700
2025-07-09,535.5369262695312,545.3926219145735,529.7694170554391,535.3269956694879,2295700
2025-07-10,539.1253051757812,542.1340052602284,519.773743520616,538.8054370895059,2506200
2025-07-11,538.9253540039062,546.4121459265282,534.4373176194138,537.7658856296025,2286500
2025-07-14,554.7984619140625,555.6131097211545,539.7650282748364,541.2144095339605,2471700
2025-07-15,559.3665161132812,560.3860918651405,545.2526641753537,556.5677465096104,2576900
2025-07-16,560.92578125,566.2734897212202,551.759788797492,559.3764679578132,1953400
